url,longitud_url,tiene_https,cantidad_guiones,cantidad_digitos,ranking_alexa,longitud_titulo,cantidad_palabras_clave,tiempo_registro,es_phishing
simpson-logan.org,17,True,1,0,194257,11,7,13,True
miles.com,9,False,0,0,394065,45,3,5,True
cox.com,7,False,0,0,374299,68,2,6,False
hunter-morales.biz,18,False,1,0,401333,68,1,8,True
baker-gill.com,14,False,1,0,51364,67,5,3,False
gregory.com,11,False,0,0,89809,62,5,16,True
vasquez.com,11,False,0,0,219292,54,10,2,True
hernandez-underwood.biz,23,False,1,0,483551,50,0,20,False
house.com,9,False,0,0,341873,67,5,17,False
kramer-blackwell.com,20,False,1,0,240030,58,4,9,False
rice.net,8,True,0,0,434439,32,1,11,False
kerr.com,8,False,0,0,113980,41,0,1,False
conley.com,10,False,0,0,304145,59,15,4,False
scott.biz,9,False,0,0,447574,11,7,5,True
harris.com,10,True,0,0,192693,60,9,8,False
preston.com,11,False,0,0,468040,48,14,5,True
thompson.com,12,True,0,0,194739,54,15,8,False
lane.net,8,False,0,0,241287,64,11,12,False
frey.com,8,False,0,0,166016,57,10,19,False
ferguson.com,12,True,0,0,223541,37,8,17,True
mendoza-pollard.com,19,True,1,0,72304,45,10,17,True
jenkins.net,11,False,0,0,248426,14,9,1,True
white.com,9,False,0,0,238608,19,8,1,True
baker.com,9,False,0,0,287256,30,7,19,True
campbell-harris.info,20,False,1,0,197402,69,0,9,True
stephens.com,12,False,0,0,294481,11,11,12,False
dennis.com,10,True,0,0,165539,65,2,19,True
barr.org,8,True,0,0,211660,36,0,19,True
newman.com,10,True,0,0,34636,17,1,16,True
sanders-estes.org,17,True,1,0,232072,67,1,9,True
hoffman.com,11,True,0,0,203930,30,14,15,False
knight-king.com,15,False,1,0,29587,46,13,14,False
bowen.org,9,False,0,0,23104,37,11,10,True
roy.com,7,True,0,0,59522,52,0,5,True
greer.org,9,True,0,0,15986,24,3,2,False
vasquez.org,11,False,0,0,493030,12,5,12,True
perez.info,10,False,0,0,219332,16,11,13,True
wilson.com,10,False,0,0,376336,38,14,14,True
jensen.com,10,True,0,0,394388,30,12,11,False
chavez.info,11,True,0,0,281280,32,4,12,False
spears.com,10,True,0,0,140417,10,0,15,False
francis-bates.net,17,True,1,0,259193,25,10,13,True
jones.com,9,False,0,0,310656,49,15,2,False
martin-barton.biz,17,True,1,0,230186,52,4,6,True
brown.biz,9,False,0,0,354822,40,11,5,True
munoz.info,10,False,0,0,358297,31,9,18,True
thomas-ritter.com,17,True,1,0,99420,44,6,11,False
coffey.info,11,True,0,0,152719,23,2,5,False
grant.com,9,True,0,0,453872,31,3,3,True
white.org,9,False,0,0,217984,63,14,12,True
lang.org,8,True,0,0,281516,45,3,4,False
parker.com,10,False,0,0,154608,13,4,5,True
smith-mason.com,15,False,1,0,157896,13,5,13,False
hanson.com,10,True,0,0,369598,34,3,12,True
black.com,9,True,0,0,487581,13,5,17,True
molina.com,10,False,0,0,359025,15,9,12,False
mcconnell.org,13,True,0,0,468625,10,15,16,True
smith-hernandez.com,19,True,1,0,254792,70,7,20,True
black.org,9,False,0,0,354485,59,14,1,True
campbell.biz,12,False,0,0,460376,56,9,20,True
ortiz.org,9,True,0,0,468884,32,0,5,True
neal.com,8,False,0,0,323063,24,0,15,False
ramos.info,10,False,0,0,208856,66,14,12,True
romero.com,10,False,0,0,9517,70,11,7,False
smith-green.com,15,False,1,0,262373,51,4,17,False
rice.com,8,True,0,0,17321,35,8,20,True
sloan.com,9,True,0,0,66636,43,7,13,False
cooper-jenkins.org,18,False,1,0,266054,55,11,9,True
farmer.com,10,False,0,0,347317,57,7,7,False
cohen.com,9,True,0,0,318752,42,15,4,True
brown-king.com,14,False,1,0,18491,28,13,7,False
jenkins-sanchez.info,20,False,1,0,221505,31,1,7,True
mahoney.com,11,False,0,0,452994,57,1,19,False
wagner-henry.com,16,False,1,0,177275,22,7,11,False
lawson.com,10,False,0,0,226796,12,12,18,False
rios.info,9,True,0,0,465360,37,2,8,False
reese-ross.com,14,True,1,0,453912,67,5,8,False
zamora.net,10,False,0,0,360535,68,1,3,True
martinez.info,13,True,0,0,20706,55,10,7,True
crawford.com,12,True,0,0,326447,46,8,13,False
ali.org,7,False,0,0,28860,63,13,10,True
wood.com,8,True,0,0,363626,26,6,18,False
duncan.com,10,False,0,0,162771,15,12,15,True
walker-molina.net,17,True,1,0,427038,18,6,15,True
sheppard.com,12,False,0,0,336078,61,4,4,True
johnson.org,11,False,0,0,186672,48,7,3,True
dominguez.info,14,False,0,0,418738,21,8,11,True
ramos.com,9,False,0,0,16004,69,0,7,False
harris-long.com,15,False,1,0,133933,51,0,14,False
taylor.com,10,True,0,0,203270,70,2,17,False
johnson.org,11,True,0,0,462434,48,12,1,False
davis-mcgee.com,15,False,1,0,285415,10,5,4,True
roberts.com,11,False,0,0,488431,12,9,11,True
adams-harris.net,16,False,1,0,478629,11,10,4,False
lopez.com,9,True,0,0,431568,69,2,5,False
brady-walsh.com,15,False,1,0,216790,62,1,2,False
boyd.net,8,False,0,0,267411,48,15,16,True
roberts.com,11,True,0,0,450922,53,6,19,False
johnson-solomon.biz,19,True,1,0,33869,23,13,15,False
gates.com,9,True,0,0,313406,19,15,13,False
dawson-smith.com,16,True,1,0,372922,21,14,8,True
flores.info,11,False,0,0,434093,10,3,5,False
barrett-reed.com,16,False,1,0,74554,28,14,20,True
foster.org,10,False,0,0,354254,48,14,16,False
beck-tucker.com,15,True,1,0,255128,57,2,19,True
baker.com,9,False,0,0,485093,11,15,12,True
robinson.org,12,True,0,0,315264,25,7,8,False
casey.net,9,True,0,0,158503,28,5,14,False
holden.net,10,True,0,0,17737,68,10,2,False
phillips.info,13,True,0,0,175894,35,14,11,False
stanley.com,11,True,0,0,51512,12,15,1,False
mcclain.com,11,True,0,0,283296,21,5,10,True
webb.com,8,False,0,0,490691,47,13,2,False
kim.info,8,True,0,0,166428,56,12,7,True
jones-ford.info,15,True,1,0,129437,58,5,1,False
preston.com,11,False,0,0,348149,57,0,9,True
morse.info,10,True,0,0,168882,46,4,9,True
murray.net,10,False,0,0,246970,36,11,2,False
bailey.net,10,False,0,0,451671,64,9,11,True
santos-smith.info,17,True,1,0,439654,24,4,19,True
osborne.com,11,True,0,0,83449,42,2,15,True
pratt-mcgee.com,15,False,1,0,302713,40,13,9,True
matthews-carter.biz,19,False,1,0,69618,54,6,6,False
henry.org,9,False,0,0,266479,66,1,2,True
stevens-brooks.org,18,True,1,0,104993,35,10,3,True
cline-mcdonald.com,18,True,1,0,136379,59,14,10,False
lozano-best.org,15,False,1,0,380393,64,12,16,False
jackson-edwards.com,19,False,1,0,104380,31,14,2,True
miller.com,10,True,0,0,314556,56,6,14,False
fitzgerald-martin.info,22,True,1,0,115593,51,13,18,False
hurst-mathis.com,16,False,1,0,257885,43,9,14,False
manning.com,11,False,0,0,142526,33,6,15,True
weber-cross.com,15,True,1,0,228199,55,14,8,True
jones-ho.com,12,False,1,0,17807,57,7,4,True
mcclure-taylor.com,18,True,1,0,477759,32,4,19,True
cline.org,9,False,0,0,405581,29,10,15,True
robbins-smith.org,17,False,1,0,267416,57,4,6,False
davis-perez.net,15,False,1,0,246646,11,10,14,False
brown.com,9,False,0,0,4727,44,10,14,True
lee.com,7,False,0,0,374933,64,6,10,True
lindsey.com,11,False,0,0,35800,26,6,7,False
lopez-grimes.com,16,False,1,0,70508,63,12,17,True
ford.info,9,False,0,0,146230,67,8,2,False
proctor-reyes.net,17,True,1,0,276299,57,8,20,False
wade-woods.net,14,True,1,0,4392,51,10,18,True
lynn.org,8,True,0,0,478648,43,15,20,False
scott-baker.com,15,True,1,0,134063,49,8,16,False
castillo.net,12,True,0,0,491838,22,13,5,False
mccullough.com,14,True,0,0,380206,59,10,6,True
wright-gregory.info,19,False,1,0,390741,39,2,18,False
bruce.com,9,False,0,0,13094,70,1,2,True
carter-perry.com,16,False,1,0,418360,20,0,14,False
brown-martinez.biz,18,False,1,0,224307,68,13,6,False
nash-cox.com,12,True,1,0,155158,26,5,13,False
smith.com,9,False,0,0,314026,26,8,7,False
norton.com,10,False,0,0,379169,25,12,10,False
ruiz.com,8,True,0,0,55896,56,5,8,False
cole-mills.com,14,True,1,0,206698,50,10,18,False
lopez.biz,9,False,0,0,1422,61,10,12,True
lester-johnson.com,18,True,1,0,37402,28,3,14,True
randall.com,11,True,0,0,194994,66,1,14,True
rios.org,8,False,0,0,414742,55,3,9,False
newman.com,10,False,0,0,449489,29,13,11,True
parker-gonzalez.info,20,True,1,0,401156,57,2,20,True
bates.com,9,False,0,0,419441,28,4,16,False
grant.com,9,False,0,0,44784,60,2,9,True
clayton.com,11,False,0,0,360432,16,6,13,False
moyer.com,9,False,0,0,177779,62,6,5,False
wright.net,10,False,0,0,98373,29,15,1,True
hall-holt.org,13,False,1,0,65836,19,2,6,True
curtis.com,10,False,0,0,287134,62,6,18,False
stewart.com,11,True,0,0,220089,57,8,2,False
mathews-cook.com,16,True,1,0,73401,50,14,4,True
potts.biz,9,True,0,0,325752,22,2,8,False
wood.info,9,False,0,0,13675,26,2,19,False
green.com,9,False,0,0,75386,18,9,8,True
hall.biz,8,True,0,0,335605,18,10,4,True
bowen.org,9,False,0,0,59539,39,4,3,False
coffey.com,10,False,0,0,318833,26,14,20,True
green.org,9,False,0,0,371211,68,0,7,False
schultz.org,11,False,0,0,33301,52,1,4,False
garcia-cooper.com,17,False,1,0,144481,51,7,15,True
hartman.com,11,False,0,0,179292,49,11,11,False
johnson.com,11,False,0,0,97774,53,14,11,True
willis.com,10,True,0,0,447316,36,2,10,False
mayo.biz,8,False,0,0,134515,22,11,11,False
green.com,9,False,0,0,308111,48,7,4,False
rivers-fisher.com,17,False,1,0,18240,28,12,5,True
pugh.org,8,False,0,0,363790,47,0,14,True
wright.net,10,True,0,0,10369,60,6,14,False
mayo.com,8,False,0,0,314415,19,14,10,False
deleon-mcgrath.info,19,False,1,0,252293,32,8,9,False
lewis-sanchez.com,17,False,1,0,313674,21,1,10,False
erickson.org,12,False,0,0,89832,14,6,8,False
garrett.com,11,True,0,0,474345,56,2,3,True
odom-rivera.info,16,True,1,0,352410,33,2,14,True
white.com,9,True,0,0,338666,62,8,9,True
winters-brown.com,17,False,1,0,53156,58,5,20,True
herrera.com,11,True,0,0,339995,48,5,5,False
lowe.com,8,False,0,0,433236,42,3,6,False
lane.com,8,True,0,0,362826,48,4,11,True
thomas-moore.com,16,True,1,0,465157,48,5,19,False
dougherty-singleton.com,23,False,1,0,301764,41,8,11,True
walker.net,10,True,0,0,476547,11,0,16,False
allen-green.com,15,False,1,0,88813,13,8,14,True
clark.com,9,False,0,0,340400,37,14,15,True
wallace-green.com,17,False,1,0,460474,68,11,3,True
harris.com,10,True,0,0,143404,57,14,7,False
maxwell-evans.biz,17,True,1,0,280613,10,1,13,True
scott-obrien.com,16,False,1,0,213233,29,1,5,False
taylor-robertson.com,20,True,1,0,219023,64,8,1,False
williams.com,12,True,0,0,279780,32,5,9,False
ramirez.org,11,True,0,0,6120,24,6,20,True
spencer.com,11,True,0,0,168150,54,15,11,False
smith.com,9,True,0,0,243121,47,10,5,False
chase.com,9,False,0,0,301903,30,10,9,True
scott-fields.com,16,False,1,0,467568,69,10,5,False
williams.com,12,False,0,0,499256,18,6,4,False
stevens-hart.com,16,False,1,0,209417,18,14,17,False
reyes.com,9,True,0,0,121874,66,11,1,True
williams-miller.info,20,True,1,0,484594,69,12,9,False
miller-tran.com,15,True,1,0,158208,24,0,19,True
young.com,9,False,0,0,155102,62,12,11,False
lewis-johnson.com,17,False,1,0,454767,20,3,19,True
parsons.com,11,True,0,0,474683,52,14,2,False
brown.com,9,False,0,0,329518,62,4,11,True
white-freeman.org,17,True,1,0,15973,30,8,8,True
thompson.com,12,True,0,0,391727,53,5,9,True
chavez-hahn.org,15,True,1,0,128706,52,12,3,False
mullins.net,11,True,0,0,288386,61,0,1,True
smith.com,9,True,0,0,258305,32,8,3,True
butler-reed.org,15,True,1,0,408167,13,6,4,False
allen.biz,9,True,0,0,417600,68,15,8,True
gray.org,8,False,0,0,118762,66,2,13,True
long-gould.com,14,True,1,0,150092,37,13,16,True
harris.com,10,True,0,0,61132,11,9,18,True
allen.com,9,False,0,0,159769,17,5,6,True
morales-carson.com,18,False,1,0,209817,25,15,17,False
klein-hubbard.com,17,False,1,0,311241,41,1,11,True
king.com,8,True,0,0,485971,19,5,4,True
stephens-leach.com,18,True,1,0,19643,32,1,8,False
carey.net,9,False,0,0,223437,21,10,3,True
johnson.info,12,False,0,0,475866,41,7,18,True
moore.com,9,False,0,0,139397,44,12,19,True
aguirre.biz,11,False,0,0,43927,10,12,11,True
martinez.com,12,False,0,0,423495,61,12,11,False
harris.com,10,False,0,0,367511,68,1,14,True
zuniga.com,10,True,0,0,477111,37,7,12,True
bailey-flores.net,17,False,1,0,206808,62,1,12,True
nguyen.net,10,True,0,0,489125,35,4,1,True
raymond-chavez.com,18,True,1,0,246944,16,12,10,False
barrera-edwards.info,20,False,1,0,227570,50,9,4,False
simmons-becker.info,19,False,1,0,27583,34,13,10,True
morris.com,10,True,0,0,259082,69,8,13,True
nash.org,8,True,0,0,336277,59,6,17,True
harris.com,10,False,0,0,317184,63,1,12,False
velazquez.com,13,True,0,0,257048,15,9,6,False
perez-hall.biz,14,False,1,0,237923,15,10,1,False
hahn-vega.com,13,False,1,0,430194,45,10,12,False
wagner-lewis.com,16,True,1,0,359523,13,0,7,True
delacruz.biz,12,False,0,0,470780,55,13,9,False
knight.org,10,False,0,0,495901,25,8,4,True
foley.com,9,True,0,0,111387,31,5,20,True
downs-yang.com,14,False,1,0,216062,42,2,6,True
roach.net,9,False,0,0,85295,29,1,15,False
martinez.org,12,True,0,0,23647,46,0,17,False
moore-brown.org,15,True,1,0,297092,32,10,9,False
vargas.com,10,True,0,0,394906,17,4,6,False
thompson-patton.net,19,False,1,0,398838,70,8,15,True
nelson.com,10,False,0,0,245292,70,6,12,False
gomez-lee.com,13,True,1,0,375137,56,10,17,False
carter.org,10,True,0,0,191579,60,7,3,True
edwards-landry.net,18,False,1,0,124088,67,4,2,False
lara.com,8,False,0,0,464441,51,15,5,True
smith-lee.net,13,True,1,0,153740,31,13,7,False
bowen.info,10,False,0,0,145985,11,14,15,False
castillo.info,13,False,0,0,130221,39,7,18,False
rivera.biz,10,False,0,0,149586,15,3,5,False
welch.com,9,False,0,0,312884,29,1,11,False
huerta.biz,10,False,0,0,101105,50,15,20,True
king.com,8,False,0,0,29821,19,8,7,False
sanchez.com,11,False,0,0,249414,27,1,4,True
gray.com,8,False,0,0,202435,26,6,19,True
gomez.org,9,True,0,0,435032,67,5,13,True
garcia.com,10,False,0,0,17789,68,8,1,True
hall-shepherd.info,18,False,1,0,313810,58,8,6,False
gardner.com,11,False,0,0,181257,70,0,6,False
estrada-pacheco.com,19,False,1,0,234847,45,11,7,True
horne-doyle.com,15,False,1,0,66332,34,14,13,True
le.com,6,True,0,0,171455,47,7,5,True
taylor-small.biz,16,True,1,0,92444,51,11,1,False
lewis.com,9,True,0,0,277756,12,2,6,False
ortiz.org,9,True,0,0,305158,38,5,2,True
hansen.com,10,False,0,0,423277,38,8,2,False
butler.com,10,True,0,0,180681,59,13,12,False
rivera-koch.com,15,False,1,0,483255,56,14,8,False
hogan.net,9,False,0,0,442457,62,9,15,False
smith.com,9,True,0,0,98398,16,3,14,False
brown.com,9,True,0,0,450662,35,6,9,True
jones.com,9,True,0,0,177227,54,7,15,True
lewis-houston.net,17,True,1,0,469664,28,2,3,False
wilson.net,10,True,0,0,56031,56,7,8,True
smith-williams.com,18,False,1,0,435890,68,2,15,True
holt-meyer.com,14,False,1,0,45025,34,14,15,True
santiago.biz,12,True,0,0,160110,36,6,7,True
glass.info,10,True,0,0,396162,49,8,7,False
mitchell.com,12,False,0,0,141743,65,15,13,False
bailey-taylor.com,17,False,1,0,4755,41,7,7,False
eaton.com,9,True,0,0,448319,28,3,17,True
watson.biz,10,False,0,0,405164,39,6,13,False
lawson.com,10,True,0,0,153724,10,2,17,True
forbes-jimenez.com,18,False,1,0,406066,24,9,10,True
noble.org,9,True,0,0,64976,31,1,12,False
mcclure-perez.com,17,True,1,0,93578,30,11,14,False
deleon.com,10,False,0,0,276997,53,9,11,True
ross.com,8,False,0,0,296096,13,8,12,False
orr-reed.biz,12,False,1,0,152462,60,10,1,False
robertson-thomas.com,20,False,1,0,316694,58,9,15,False
briggs.org,10,False,0,0,37334,64,8,8,False
jones.com,9,True,0,0,304728,44,11,12,True
baker.org,9,True,0,0,391237,31,7,4,True
walker.com,10,False,0,0,215027,28,7,17,True
garza.com,9,False,0,0,197648,14,2,17,True
willis.com,10,True,0,0,171282,14,14,6,True
sellers.com,11,False,0,0,371683,20,3,2,True
williams.com,12,False,0,0,282043,43,4,16,True
webb.info,9,True,0,0,375838,28,1,11,True
ortiz.net,9,True,0,0,115809,31,8,19,False
thomas.org,10,False,0,0,262083,20,9,7,False
lin.info,8,True,0,0,357556,21,15,15,True
guerrero-torres.org,19,True,1,0,55712,15,3,13,False
yu-weber.com,12,False,1,0,358168,31,6,2,True
whitney-johnson.com,19,False,1,0,152538,48,9,10,False
west.com,8,False,0,0,194343,37,11,1,True
larsen.info,11,True,0,0,362998,41,14,20,True
gonzalez.com,12,True,0,0,45087,19,1,2,False
ortiz.com,9,True,0,0,471680,19,9,7,False
anderson.com,12,True,0,0,69121,35,0,10,False
barnett.com,11,True,0,0,200535,62,13,9,False
robinson.net,12,False,0,0,411991,43,8,6,False
bradshaw-ballard.info,21,True,1,0,166781,17,3,5,False
nguyen.biz,10,False,0,0,159370,59,5,1,False
valenzuela-jones.org,20,False,1,0,394092,46,5,14,True
sullivan-oconnor.com,20,False,1,0,84669,43,5,7,False
myers.com,9,False,0,0,148762,67,15,2,False
lopez.com,9,True,0,0,210221,64,11,19,False
martin.com,10,True,0,0,245578,36,12,18,False
greene-taylor.com,17,True,1,0,194718,63,10,20,False
galvan.biz,10,True,0,0,216247,57,9,11,True
hernandez.com,13,True,0,0,172864,21,4,10,True
foster.com,10,False,0,0,297438,60,2,7,False
allen-mitchell.com,18,False,1,0,157237,62,7,20,True
costa.com,9,False,0,0,449731,30,1,3,False
woods.com,9,False,0,0,59627,29,4,5,False
watson.biz,10,False,0,0,65171,42,15,17,False
houston-thomas.com,18,True,1,0,175615,56,11,5,True
carter-rivers.com,17,True,1,0,65429,17,7,14,True
maddox.org,10,True,0,0,373651,69,1,12,True
hernandez.info,14,False,0,0,377869,22,13,17,True
rios.com,8,True,0,0,238167,53,13,17,True
oliver.info,11,True,0,0,465143,19,14,13,True
martinez-lopez.org,18,True,1,0,184490,39,14,1,False
perez-page.com,14,True,1,0,443545,13,9,9,True
young.com,9,False,0,0,134998,48,0,3,False
stafford-reynolds.biz,21,False,1,0,240958,37,6,10,True
hahn.com,8,True,0,0,458389,17,10,4,False
anthony.com,11,False,0,0,15113,57,9,6,False
moon-lee.org,12,True,1,0,52991,18,12,4,False
bradford-herman.com,19,True,1,0,417110,62,14,18,False
carey-meyers.org,16,True,1,0,487575,25,6,2,False
howard.biz,10,True,0,0,22680,19,4,5,False
griffin-simmons.com,19,True,1,0,335327,31,7,18,False
patterson-howard.info,21,False,1,0,486704,41,11,13,True
lin-adams.biz,13,True,1,0,344426,44,9,4,False
foster-becker.com,17,True,1,0,210608,65,2,4,False
bernard-holder.com,18,True,1,0,115048,14,9,4,True
randolph-thompson.com,21,True,1,0,144990,29,4,11,True
peterson.com,12,True,0,0,316961,43,5,17,False
blake.com,9,False,0,0,276960,12,9,2,True
bauer.com,9,False,0,0,199633,24,4,14,False
spencer-anderson.com,20,False,1,0,480432,31,5,4,False
jones-sellers.com,17,False,1,0,65253,20,14,3,False
stevens.com,11,True,0,0,452792,16,12,8,False
ramirez.info,12,False,0,0,320493,50,7,14,False
rich.org,8,True,0,0,434045,25,2,15,False
thomas.com,10,False,0,0,193658,26,6,20,False
morris-mcdonald.com,19,False,1,0,368456,37,14,16,True
parker.com,10,False,0,0,264752,69,0,12,False
watson.biz,10,True,0,0,177408,30,2,8,False
mcintyre.com,12,False,0,0,257031,11,3,13,False
dixon.com,9,True,0,0,410044,19,10,14,True
frye.com,8,True,0,0,126247,29,14,18,False
baker-frye.com,14,True,1,0,181228,29,10,16,True
rivera.com,10,True,0,0,5906,63,13,17,True
miles.com,9,False,0,0,424189,50,10,14,False
hall-wilson.com,15,False,1,0,360015,18,6,6,True
barron-davis.com,16,False,1,0,406340,17,6,7,True
yates.com,9,True,0,0,129946,24,9,3,True
russo.com,9,False,0,0,224649,20,1,10,True
morris.net,10,True,0,0,432185,35,5,12,True
bowman.com,10,True,0,0,255011,61,1,6,True
evans.net,9,True,0,0,275715,37,11,19,False
meyers.com,10,True,0,0,130559,61,13,1,True
pugh.com,8,True,0,0,466499,60,6,16,False
hayes-davis.com,15,True,1,0,227969,17,7,12,False
wheeler.info,12,True,0,0,95777,35,6,5,True
tyler-graham.com,16,False,1,0,247207,22,10,15,False
phillips.com,12,False,0,0,315303,29,7,4,False
chandler.info,13,False,0,0,348920,11,3,18,True
smith.com,9,True,0,0,310830,20,11,10,False
foster-thompson.com,19,False,1,0,61116,11,15,2,True
jarvis-fields.net,17,False,1,0,176489,29,2,13,True
nguyen.com,10,False,0,0,378493,69,9,19,True
cox.com,7,False,0,0,164794,17,13,13,False
johnson.com,11,False,0,0,454669,55,4,3,False
patel-johnson.net,17,True,1,0,115826,41,13,4,True
johnson-hamilton.com,20,False,1,0,342152,10,9,1,False
braun.org,9,False,0,0,308389,51,1,4,True
rivera-phillips.com,19,False,1,0,216184,19,6,17,True
payne.com,9,False,0,0,280102,66,13,17,True
tucker-torres.info,18,True,1,0,440238,30,10,13,False
jones-harding.com,17,False,1,0,464781,58,1,11,True
cook-daniel.biz,15,True,1,0,103814,27,10,10,False
johnson.com,11,False,0,0,194448,69,14,14,False
curry-barker.info,17,False,1,0,204488,34,10,18,True
williams-carson.com,19,True,1,0,91242,33,12,10,False
malone-alvarado.org,19,False,1,0,3163,32,5,6,False
marsh-cook.com,14,False,1,0,278623,22,0,16,True
maynard.net,11,True,0,0,21233,27,12,1,True
hunt-ramirez.com,16,True,1,0,401901,20,2,6,True
hernandez.com,13,False,0,0,299463,40,5,1,False
donaldson.net,13,True,0,0,332699,28,4,19,False
robinson.org,12,False,0,0,462443,26,3,8,False
hester-lloyd.com,16,True,1,0,498610,11,15,1,True
smith-carroll.net,17,True,1,0,339524,37,15,17,False
williams-fields.com,19,True,1,0,308366,47,7,17,False
carr.com,8,False,0,0,25167,41,15,3,False
smith-brooks.com,16,True,1,0,83369,57,4,9,False
avery-simon.com,15,True,1,0,102591,67,15,17,True
harvey-gomez.com,16,True,1,0,144375,41,7,20,False
copeland.com,12,True,0,0,235052,69,11,10,True
jenkins-jackson.com,19,True,1,0,359395,26,3,10,False
marks.com,9,False,0,0,262389,35,1,20,True
chapman-burch.info,18,True,1,0,83080,11,13,16,True
taylor.com,10,False,0,0,209731,68,7,16,False
bradley.info,12,False,0,0,21552,44,5,17,True
smith-lawson.org,16,True,1,0,110213,46,4,7,True
wilson-lewis.info,17,False,1,0,430208,53,5,16,False
harper-phillips.com,19,True,1,0,111083,42,4,12,False
lewis.net,9,True,0,0,110266,11,10,8,True
robertson-bennett.net,21,True,1,0,61927,53,8,9,True
dunn.net,8,False,0,0,200834,35,1,9,True
wilson.org,10,False,0,0,162474,65,14,3,True
berry.org,9,True,0,0,432896,14,7,4,True
soto.com,8,False,0,0,366472,20,0,18,True
brewer.com,10,True,0,0,39189,55,9,15,False
morris.biz,10,False,0,0,195643,42,14,19,True
caldwell-peterson.com,21,True,1,0,299833,27,5,3,True
hoffman.com,11,True,0,0,101891,17,1,11,True
walker.com,10,False,0,0,438672,54,15,2,True
carney.com,10,True,0,0,154604,18,7,11,False
pope.net,8,False,0,0,479560,30,0,12,True
burch.com,9,True,0,0,189964,31,8,16,True
becker.com,10,False,0,0,494304,49,13,8,True
miller.com,10,True,0,0,471543,28,4,1,False
carrillo.com,12,True,0,0,122844,51,12,8,False
gonzales-yates.biz,18,True,1,0,114702,62,8,15,False
thompson.com,12,False,0,0,64304,64,11,20,True
henderson.net,13,False,0,0,471993,17,6,16,False
glass-stanley.com,17,False,1,0,218218,68,0,13,True
velez.info,10,True,0,0,45353,58,11,10,True
vaughn.biz,10,False,0,0,212709,51,1,4,False
smith.biz,9,True,0,0,325452,61,11,18,False
thomas.org,10,False,0,0,44000,32,3,7,True
edwards.info,12,True,0,0,22441,34,11,12,False
wheeler.com,11,True,0,0,121390,22,15,4,False
shaffer.com,11,False,0,0,431992,20,14,3,True
lane.net,8,True,0,0,212237,57,8,15,False
wise-gillespie.net,18,False,1,0,102206,33,4,9,True
jones.com,9,True,0,0,149048,23,5,12,False
williams.info,13,False,0,0,114906,38,8,13,False
hicks-kennedy.org,17,True,1,0,113095,27,9,18,False
martin-moreno.com,17,True,1,0,178636,20,3,19,False
shields.com,11,False,0,0,451159,10,15,19,True
riggs.com,9,False,0,0,373560,46,7,14,False
livingston-johnson.org,22,False,1,0,62477,69,4,5,True
wall.com,8,True,0,0,4210,45,5,4,False
brooks.com,10,True,0,0,488555,21,8,5,True
rivera.com,10,True,0,0,334412,69,5,9,True
vega-zimmerman.com,18,True,1,0,266743,39,1,7,False
collins.net,11,True,0,0,403029,48,2,8,False
garrison.org,12,True,0,0,100741,23,11,2,True
cook.com,8,False,0,0,391961,54,10,2,True
lee-pope.com,12,False,1,0,318131,43,7,17,True
mclaughlin.info,15,False,0,0,248970,63,14,20,True
duran.com,9,False,0,0,366191,36,7,1,False
bailey.org,10,True,0,0,73966,52,11,13,True
taylor-johnson.com,18,False,1,0,453727,46,12,20,True
powell.com,10,True,0,0,288002,61,5,16,False
jenkins.com,11,False,0,0,186221,35,0,3,True
shepherd-beasley.com,20,True,1,0,150565,64,7,19,False
morales.biz,11,False,0,0,244116,41,2,2,True
rivas.com,9,True,0,0,246654,14,13,5,True
jimenez.com,11,True,0,0,346015,47,2,15,True
martinez.com,12,True,0,0,163335,53,5,13,False
adams.com,9,True,0,0,494055,40,6,14,True
goodwin-watts.com,17,True,1,0,224243,38,8,19,True
williamson.net,14,False,0,0,64955,27,10,18,True
pitts.net,9,True,0,0,419311,49,2,17,False
melendez-cook.com,17,True,1,0,98801,16,0,11,False
snyder.com,10,False,0,0,28674,69,15,12,False
alvarez.info,12,True,0,0,447333,24,8,20,False
malone-roth.com,15,False,1,0,23280,69,1,3,False
waller.info,11,False,0,0,296181,38,3,12,True
wright.com,10,False,0,0,200217,35,1,20,True
miller.org,10,True,0,0,417502,24,4,17,False
schneider.com,13,True,0,0,135388,24,2,3,False
harrington-davis.com,20,True,1,0,68301,23,4,9,False
francis.info,12,True,0,0,73794,40,4,13,True
rogers-norman.com,17,False,1,0,130138,43,8,9,False
beck.com,8,True,0,0,483640,62,14,9,True
scott.org,9,True,0,0,457072,63,14,19,False
castillo-sanchez.net,20,False,1,0,320593,44,0,15,False
jackson.com,11,False,0,0,489181,10,11,15,False
munoz.com,9,True,0,0,134820,17,8,9,True
martinez-davis.net,18,True,1,0,456281,19,14,10,True
jones-martin.biz,16,True,1,0,234707,58,13,2,True
marsh.com,9,False,0,0,456243,17,12,17,False
brewer.com,10,True,0,0,93878,56,1,8,True
lane.com,8,True,0,0,97127,67,3,10,False
mays.com,8,True,0,0,14250,46,6,13,True
garcia.com,10,True,0,0,42056,64,6,15,True
barnes.org,10,False,0,0,179963,33,1,19,False
garcia.com,10,False,0,0,134701,67,15,17,False
rubio-carter.info,17,False,1,0,445109,12,6,16,False
rivera-harper.com,17,True,1,0,119527,33,8,2,False
banks.com,9,False,0,0,455029,54,13,2,True
